Store_Dept_Date,Weekly_Sales
26_31_2013-05-31,1297
26_32_2013-05-31,4014.27
26_33_2013-05-31,2842.75
26_34_2013-05-31,6990.81
26_35_2013-05-31,2646
26_36_2013-05-31,897.5
26_38_2013-05-31,103749.08
26_40_2013-05-31,37828.54
26_41_2013-05-31,113
26_42_2013-05-31,2439.76
26_44_2013-05-31,4092.84
26_46_2013-05-31,18926.7
26_48_2013-05-31,4507
26_49_2013-05-31,1663.55
26_52_2013-05-31,1103.12
26_55_2013-05-31,8502.34
26_56_2013-05-31,18676.21
26_59_2013-05-31,8023.24
26_60_2013-05-31,572
26_67_2013-05-31,9021.06
26_71_2013-05-31,1038
26_72_2013-05-31,31239.04
26_74_2013-05-31,7911.38
26_79_2013-05-31,12702.12
26_80_2013-05-31,15689.87
26_81_2013-05-31,17623.16
26_82_2013-05-31,21528.44
26_83_2013-05-31,4462.22
26_85_2013-05-31,2491.41
26_87_2013-05-31,14943.77
26_90_2013-05-31,81444.61
26_91_2013-05-31,37251.88
26_92_2013-05-31,69547.55
26_93_2013-05-31,29233.34
26_94_2013-05-31,54183.45
26_95_2013-05-31,52179.52
26_96_2013-05-31,22050.03
26_97_2013-05-31,14269.42
26_98_2013-05-31,6040.66
26_99_2013-05-31,10
26_1_2013-06-07,15295.25
26_2_2013-06-07,27891.75
26_3_2013-06-07,6683.95
26_4_2013-06-07,21013.1
26_5_2013-06-07,21161.8
26_6_2013-06-07,2990.76
26_7_2013-06-07,13246.18
26_8_2013-06-07,28860.99
26_9_2013-06-07,24297.15
26_10_2013-06-07,18021.31
26_11_2013-06-07,12308.04
26_12_2013-06-07,5864.21
26_13_2013-06-07,22231.93
26_14_2013-06-07,27249.3
26_16_2013-06-07,21118.15
26_17_2013-06-07,7522.71
26_19_2013-06-07,1578.95
26_20_2013-06-07,2551.62
26_21_2013-06-07,3488.97
26_22_2013-06-07,5153.94
26_23_2013-06-07,14622.06
26_24_2013-06-07,2267.33
26_25_2013-06-07,4928.64
26_26_2013-06-07,2926.8
26_27_2013-06-07,715.25
26_28_2013-06-07,236.96
26_29_2013-06-07,2943.48
26_30_2013-06-07,2429.22
26_31_2013-06-07,1496.68
26_32_2013-06-07,6815
26_33_2013-06-07,3787.94
26_34_2013-06-07,8706.18
26_35_2013-06-07,2646
26_36_2013-06-07,1311
26_38_2013-06-07,96995.25
26_40_2013-06-07,39512.06
26_41_2013-06-07,113
26_42_2013-06-07,2728.9
26_44_2013-06-07,4092.84
26_46_2013-06-07,22389.12
26_48_2013-06-07,4507
26_49_2013-06-07,1476.29
26_52_2013-06-07,2484.02
26_55_2013-06-07,7535.44
26_56_2013-06-07,7210.7
26_59_2013-06-07,8023.24
26_60_2013-06-07,572
26_67_2013-06-07,11040.86
26_71_2013-06-07,1612.84
26_72_2013-06-07,23867.51
26_74_2013-06-07,8089.17
26_79_2013-06-07,14770.07
26_80_2013-06-07,16765.99
26_81_2013-06-07,17155.26
26_82_2013-06-07,16655.33
26_83_2013-06-07,4462.22
26_85_2013-06-07,1675.33
26_87_2013-06-07,15990.52
26_90_2013-06-07,70104.48
26_91_2013-06-07,49852.65
26_92_2013-06-07,82468.69
26_93_2013-06-07,34856.23
26_94_2013-06-07,49599.55
26_95_2013-06-07,75883.44
26_96_2013-06-07,19176.56
26_97_2013-06-07,18045.1
26_98_2013-06-07,6520.19
26_99_2013-06-07,85
26_1_2013-06-14,15612.5
26_2_2013-06-14,28667.3
26_3_2013-06-14,6683.95
26_4_2013-06-14,21013.1
26_5_2013-06-14,23591.92
26_6_2013-06-14,4404.72
26_7_2013-06-14,13246.18
26_8_2013-06-14,24647.03
26_9_2013-06-14,11952.28
26_10_2013-06-14,18021.31
26_11_2013-06-14,12308.04
26_12_2013-06-14,6358.84
26_13_2013-06-14,21661.71
26_14_2013-06-14,31693.37
26_16_2013-06-14,23577.68
26_17_2013-06-14,5913.66
26_19_2013-06-14,1578.95
26_20_2013-06-14,3910.68
26_21_2013-06-14,3511.01
26_22_2013-06-14,4845.11
26_23_2013-06-14,14622.06
26_24_2013-06-14,2585.57
26_25_2013-06-14,4715.7
26_26_2013-06-14,2559.94
26_27_2013-06-14,715.25
26_28_2013-06-14,297.72
26_29_2013-06-14,3214.66
26_30_2013-06-14,2294.78
26_31_2013-06-14,1297
26_32_2013-06-14,6815
26_33_2013-06-14,3102
26_34_2013-06-14,8687.79
26_35_2013-06-14,2646
26_36_2013-06-14,2594
26_38_2013-06-14,103749.08
26_40_2013-06-14,39124.79
26_41_2013-06-14,113
26_42_2013-06-14,2864.63
26_44_2013-06-14,4092.84
26_46_2013-06-14,22389.12
26_48_2013-06-14,4507
26_49_2013-06-14,3642.19
26_52_2013-06-14,2484.02
26_54_2013-06-14,5
26_55_2013-06-14,7535.44
26_56_2013-06-14,8943.11
26_59_2013-06-14,8023.24
26_60_2013-06-14,572
26_67_2013-06-14,12301.56
26_71_2013-06-14,1801.76
26_72_2013-06-14,23867.51
26_74_2013-06-14,7911.38
26_79_2013-06-14,14770.07
26_80_2013-06-14,16765.99
26_81_2013-06-14,17623.16
26_82_2013-06-14,21528.44
26_83_2013-06-14,4462.22
26_85_2013-06-14,1523.2
26_87_2013-06-14,14943.77
26_90_2013-06-14,62447.27
26_91_2013-06-14,39102.71
26_92_2013-06-14,75493.37
26_93_2013-06-14,30028.37
26_94_2013-06-14,49599.55
26_95_2013-06-14,62357.2
26_96_2013-06-14,21438.43
26_97_2013-06-14,16461.52
26_98_2013-06-14,6520.19
26_99_2013-06-14,60
26_1_2013-06-21,13998.82
26_2_2013-06-21,28667.3
26_3_2013-06-21,6683.95
26_4_2013-06-21,21013.1
26_5_2013-06-21,21161.8
26_6_2013-06-21,4404.72
26_7_2013-06-21,15170.19
26_8_2013-06-21,26071.34
26_9_2013-06-21,29139.12
26_10_2013-06-21,18021.31
26_11_2013-06-21,12308.04
26_12_2013-06-21,5397.06
26_13_2013-06-21,21661.71
26_14_2013-06-21,23726.66
26_16_2013-06-21,23577.68
26_17_2013-06-21,7046.91
26_19_2013-06-21,1578.95
26_20_2013-06-21,3012.32
26_21_2013-06-21,3488.97
26_22_2013-06-21,5812.49
26_23_2013-06-21,14622.06
26_24_2013-06-21,1892.06
26_25_2013-06-21,4715.7
26_26_2013-06-21,2926.8
26_27_2013-06-21,715.25
26_28_2013-06-21,288.67
26_29_2013-06-21,3214.66
26_30_2013-06-21,2429.22
26_31_2013-06-21,1496.68
26_32_2013-06-21,5169.13
26_33_2013-06-21,3102
26_34_2013-06-21,8687.79
26_35_2013-06-21,2646
26_36_2013-06-21,2594
26_38_2013-06-21,95278.04
26_40_2013-06-21,37828.54
26_41_2013-06-21,113
26_42_2013-06-21,2682.23
26_44_2013-06-21,4092.84
26_46_2013-06-21,17743.86
26_47_2013-06-21,70
26_48_2013-06-21,4507
26_49_2013-06-21,2501.32
26_52_2013-06-21,2484.02
26_55_2013-06-21,7535.44
26_56_2013-06-21,8134.46
26_59_2013-06-21,8023.24
26_60_2013-06-21,572
26_67_2013-06-21,8643.84
26_71_2013-06-21,1801.76
26_72_2013-06-21,23867.51
26_74_2013-06-21,8142.48
26_79_2013-06-21,15229.08
26_80_2013-06-21,15689.87
26_81_2013-06-21,20095.47
26_82_2013-06-21,18734.44
26_83_2013-06-21,4462.22
26_85_2013-06-21,1675.33
26_87_2013-06-21,14943.77
26_90_2013-06-21,81444.61
26_91_2013-06-21,37251.88
26_92_2013-06-21,75493.37
26_93_2013-06-21,30878.25
26_94_2013-06-21,50221.37
26_95_2013-06-21,61911.51
26_96_2013-06-21,19176.56
26_97_2013-06-21,16102.54
26_98_2013-06-21,9074.15
26_1_2013-06-28,16309.34
26_2_2013-06-28,28781.86
26_3_2013-06-28,5619.62
26_4_2013-06-28,17637.44
26_5_2013-06-28,21161.8
26_6_2013-06-28,2761.18
26_7_2013-06-28,18634.38
26_8_2013-06-28,26071.34
26_9_2013-06-28,29139.12
26_10_2013-06-28,20217.59
26_11_2013-06-28,12308.04
26_12_2013-06-28,5171.38
26_13_2013-06-28,21661.71
26_14_2013-06-28,23014.27
26_16_2013-06-28,23577.68
26_17_2013-06-28,5355.63
26_19_2013-06-28,1578.95
26_20_2013-06-28,2534.72
26_21_2013-06-28,3511.01
26_22_2013-06-28,5436.41
26_23_2013-06-28,17497.12
26_24_2013-06-28,2162.37
26_25_2013-06-28,4928.64
26_26_2013-06-28,2926.8
26_27_2013-06-28,715.25
26_28_2013-06-28,322.7
26_29_2013-06-28,3090.33
26_30_2013-06-28,2836.06
26_31_2013-06-28,1297
26_32_2013-06-28,3140.77
26_33_2013-06-28,2842.75
26_34_2013-06-28,6990.81
26_35_2013-06-28,2646
26_36_2013-06-28,2594
26_38_2013-06-28,95278.04
26_40_2013-06-28,37828.54
26_41_2013-06-28,395
26_42_2013-06-28,2439.76
26_44_2013-06-28,4092.84
26_46_2013-06-28,17743.86
26_49_2013-06-28,1476.29
26_52_2013-06-28,1430.9
26_54_2013-06-28,5.88
26_55_2013-06-28,6820.07
26_56_2013-06-28,5244.58
26_59_2013-06-28,8023.24
26_60_2013-06-28,572
26_67_2013-06-28,5862.78
26_71_2013-06-28,1038
26_72_2013-06-28,23867.51
26_74_2013-06-28,7911.38
26_79_2013-06-28,13036.19
26_80_2013-06-28,15689.87
26_81_2013-06-28,17061.09
26_82_2013-06-28,16655.33
26_83_2013-06-28,4462.22
26_85_2013-06-28,2426
26_87_2013-06-28,14943.77
26_90_2013-06-28,81444.61
26_91_2013-06-28,37251.88
26_92_2013-06-28,66764.1
26_93_2013-06-28,30543.96
26_94_2013-06-28,54183.45
26_95_2013-06-28,78902.87
26_96_2013-06-28,25885.78
26_97_2013-06-28,15878.43
26_98_2013-06-28,6520.19
26_1_2013-07-05,16615.56
26_2_2013-07-05,29821.52
26_3_2013-07-05,6683.95
26_4_2013-07-05,21013.1
26_5_2013-07-05,21161.8
26_6_2013-07-05,4404.72
26_7_2013-07-05,19248.92
26_8_2013-07-05,28939.11
26_9_2013-07-05,31973.87
26_10_2013-07-05,22935.77
26_11_2013-07-05,19212.85
26_12_2013-07-05,6358.84
26_13_2013-07-05,22231.93
26_14_2013-07-05,31693.37
26_16_2013-07-05,22224.91
26_17_2013-07-05,8345.91
26_19_2013-07-05,1578.95
26_20_2013-07-05,3554.18
26_21_2013-07-05,3511.01
26_22_2013-07-05,6686.03
26_23_2013-07-05,15160.53
26_24_2013-07-05,2974.21
26_25_2013-07-05,6357.25
26_26_2013-07-05,2975.98
26_27_2013-07-05,715.25
26_28_2013-07-05,269.66
26_29_2013-07-05,3358.14
26_30_2013-07-05,2836.06
26_31_2013-07-05,1297
26_32_2013-07-05,8567.53
26_33_2013-07-05,3787.94
26_34_2013-07-05,9473.33
26_35_2013-07-05,1306.71
26_36_2013-07-05,936
26_38_2013-07-05,96995.25
26_40_2013-07-05,39512.06
26_41_2013-07-05,521
26_42_2013-07-05,3515.64
26_44_2013-07-05,4092.84
26_46_2013-07-05,20601.6
26_48_2013-07-05,4507
26_49_2013-07-05,1411.69
26_52_2013-07-05,1289.93
26_54_2013-07-05,15
26_55_2013-07-05,9919.96
26_56_2013-07-05,9852.24
26_59_2013-07-05,8023.24
26_60_2013-07-05,572
26_67_2013-07-05,5652.4
26_71_2013-07-05,1612.84
26_72_2013-07-05,32933.5
26_74_2013-07-05,8089.17
26_79_2013-07-05,16540.95
26_80_2013-07-05,16765.99
26_81_2013-07-05,16078.53
26_82_2013-07-05,14611.11
26_83_2013-07-05,4462.22
26_85_2013-07-05,1936.66
26_87_2013-07-05,15990.52
26_90_2013-07-05,70104.48
26_91_2013-07-05,49263.96
26_92_2013-07-05,91402.2
26_93_2013-07-05,23090.86
26_94_2013-07-05,49599.55
26_95_2013-07-05,82193.39
26_96_2013-07-05,27701.36
26_97_2013-07-05,17987.2
26_98_2013-07-05,9120.48
26_99_2013-07-05,130
26_1_2013-07-12,16615.56
26_2_2013-07-12,30131.18
26_3_2013-07-12,6683.95
26_4_2013-07-12,21013.1
26_5_2013-07-12,21161.8
26_6_2013-07-12,2990.76
26_7_2013-07-12,18524.1
26_8_2013-07-12,28230.54
26_9_2013-07-12,31246.79
26_10_2013-07-12,22935.77
26_11_2013-07-12,11342.77
26_12_2013-07-12,5171.38
26_13_2013-07-12,21661.71
26_14_2013-07-12,23726.66
26_16_2013-07-12,22079.35
26_17_2013-07-12,6918.94
26_18_2013-07-12,5
26_19_2013-07-12,1578.95
26_20_2013-07-12,2534.72
26_21_2013-07-12,3488.97
26_22_2013-07-12,6686.03
26_23_2013-07-12,14464.84
26_24_2013-07-12,3201.39
26_25_2013-07-12,6357.25
26_26_2013-07-12,3128.06
26_27_2013-07-12,715.25
26_28_2013-07-12,282.25
26_29_2013-07-12,3990.5
26_30_2013-07-12,2836.06
26_31_2013-07-12,1496.68
26_32_2013-07-12,8567.53
26_33_2013-07-12,3183.5
26_34_2013-07-12,9413.08
26_35_2013-07-12,1306.71
26_36_2013-07-12,306
26_38_2013-07-12,95278.04
26_40_2013-07-12,39124.79
26_41_2013-07-12,521
26_42_2013-07-12,2550.15
26_44_2013-07-12,4092.84
26_46_2013-07-12,18350.82
26_48_2013-07-12,4507
26_49_2013-07-12,1476.29
26_52_2013-07-12,1333.52
26_54_2013-07-12,8
26_55_2013-07-12,6401.24
26_56_2013-07-12,3393.59
26_59_2013-07-12,8023.24
26_60_2013-07-12,572
26_67_2013-07-12,5652.4
26_71_2013-07-12,1801.76
26_72_2013-07-12,33884.92
26_74_2013-07-12,7911.38
26_79_2013-07-12,15396.21
26_80_2013-07-12,16765.99
26_81_2013-07-12,17061.09
26_82_2013-07-12,16655.33
26_83_2013-07-12,4462.22
26_85_2013-07-12,1647.57
26_87_2013-07-12,14943.77
26_90_2013-07-12,59311.73
26_91_2013-07-12,45423.92
26_92_2013-07-12,82468.69
26_93_2013-07-12,34959.42
26_94_2013-07-12,59931.13
26_95_2013-07-12,92178.72
26_96_2013-07-12,27245.14
26_97_2013-07-12,20642.12
26_98_2013-07-12,7058.14
26_99_2013-07-12,5
26_1_2013-07-19,16309.34
26_2_2013-07-19,29821.52
26_3_2013-07-19,7043.36
26_4_2013-07-19,21013.1
26_5_2013-07-19,21161.8
26_6_2013-07-19,4404.72
26_7_2013-07-19,16343.27
26_8_2013-07-19,24647.03
26_9_2013-07-19,30126.1
26_10_2013-07-19,18008.88
26_11_2013-07-19,19212.85
26_12_2013-07-19,6640.87
26_13_2013-07-19,25533.16
26_14_2013-07-19,31693.37
26_16_2013-07-19,22079.35
26_17_2013-07-19,6918.94
26_19_2013-07-19,1578.95
26_20_2013-07-19,2353.02
26_21_2013-07-19,3233.72
26_22_2013-07-19,4944.04
26_23_2013-07-19,19200.5
26_24_2013-07-19,3201.39
26_25_2013-07-19,6191.75
26_26_2013-07-19,2975.98
26_27_2013-07-19,715.25
26_28_2013-07-19,306.71
26_29_2013-07-19,3990.5
26_30_2013-07-19,2727.8
26_31_2013-07-19,1297
26_32_2013-07-19,9126.61
26_33_2013-07-19,3160
26_34_2013-07-19,8191.9
26_35_2013-07-19,1306.71
26_36_2013-07-19,161
26_38_2013-07-19,97512.9
26_40_2013-07-19,36454.82
26_41_2013-07-19,521
26_42_2013-07-19,2682.23
26_44_2013-07-19,4092.84
26_46_2013-07-19,18878.04
26_48_2013-07-19,4507
26_49_2013-07-19,2016.04
26_52_2013-07-19,1333.52
26_54_2013-07-19,5
26_55_2013-07-19,9919.96
26_56_2013-07-19,3393.59
26_59_2013-07-19,8023.24
26_60_2013-07-19,572
26_67_2013-07-19,5652.4
26_71_2013-07-19,1801.76
26_72_2013-07-19,35429.69
26_74_2013-07-19,7911.38
26_79_2013-07-19,16547.9
26_80_2013-07-19,15689.87
26_81_2013-07-19,17623.16
26_82_2013-07-19,21528.44
26_83_2013-07-19,4462.22
26_85_2013-07-19,1725.21
26_87_2013-07-19,14943.77
26_90_2013-07-19,62447.27
26_91_2013-07-19,39102.71
26_92_2013-07-19,75493.37
26_93_2013-07-19,34002.01
26_94_2013-07-19,49286.6
26_95_2013-07-19,78764.22
26_96_2013-07-19,23628.26
26_97_2013-07-19,16269.21
26_98_2013-07-19,7058.14
26_99_2013-07-19,5
26_1_2013-07-26,16309.34
26_2_2013-07-26,29326.59
26_3_2013-07-26,5619.62
26_4_2013-07-26,17637.44
26_5_2013-07-26,21161.8
26_6_2013-07-26,4679.43
26_7_2013-07-26,14301.74
26_8_2013-07-26,26071.34
26_9_2013-07-26,30764.28
26_10_2013-07-26,18008.88
26_11_2013-07-26,18113.54
26_12_2013-07-26,5456.41
26_13_2013-07-26,24331.69
26_14_2013-07-26,31693.37
26_16_2013-07-26,15323.62
26_17_2013-07-26,6094.27
26_19_2013-07-26,1578.95
26_20_2013-07-26,3119.59
26_21_2013-07-26,3233.72
26_22_2013-07-26,6686.03
26_23_2013-07-26,14984.49
26_24_2013-07-26,3201.39
26_25_2013-07-26,6755.5
26_26_2013-07-26,2975.98
26_27_2013-07-26,715.25
26_28_2013-07-26,306.71
26_29_2013-07-26,2951.52
26_30_2013-07-26,3110.28
26_31_2013-07-26,1297
26_32_2013-07-26,5141.94
26_33_2013-07-26,2535.75
26_34_2013-07-26,11135.9
26_35_2013-07-26,1306.71
26_36_2013-07-26,2119
26_38_2013-07-26,106479.586
26_40_2013-07-26,36699.87
26_41_2013-07-26,395
26_42_2013-07-26,2439.76
26_44_2013-07-26,4092.84
26_46_2013-07-26,18876.78
26_48_2013-07-26,5625
26_49_2013-07-26,2016.04
26_52_2013-07-26,1424.23
26_54_2013-07-26,69.6
26_55_2013-07-26,9919.96
26_56_2013-07-26,3393.59
26_59_2013-07-26,8023.24
26_60_2013-07-26,572
26_67_2013-07-26,5845.81
26_71_2013-07-26,1801.76
26_72_2013-07-26,35429.69
26_74_2013-07-26,7911.38
26_79_2013-07-26,14687.45
26_80_2013-07-26,15689.87
26_81_2013-07-26,16078.53
26_82_2013-07-26,14103.06
26_83_2013-07-26,4462.22
26_85_2013-07-26,1731.83
26_87_2013-07-26,14943.77
26_90_2013-07-26,81444.61
26_91_2013-07-26,37251.88
26_92_2013-07-26,70376.96
26_93_2013-07-26,25939.99
26_94_2013-07-26,49286.6
26_95_2013-07-26,78149.49
26_96_2013-07-26,25142.84
26_97_2013-07-26,16520.05
26_98_2013-07-26,6197.98
26_99_2013-07-26,5
27_1_2012-11-02,55694.1
27_2_2012-11-02,75532.9
27_3_2012-11-02,12182.48
27_4_2012-11-02,46070.89
27_5_2012-11-02,23212.3
27_6_2012-11-02,5045.39
27_7_2012-11-02,28945.55
27_8_2012-11-02,48721.39
27_9_2012-11-02,27730.43
27_10_2012-11-02,33368.16
27_11_2012-11-02,17937.26
27_12_2012-11-02,4015.99
27_13_2012-11-02,50860.54
27_14_2012-11-02,36694.4
27_16_2012-11-02,2913.34
27_17_2012-11-02,20203.12
27_18_2012-11-02,22038.77
27_19_2012-11-02,1045.48
27_20_2012-11-02,8548.34
27_21_2012-11-02,5762.03
27_22_2012-11-02,15879.08
27_23_2012-11-02,36226.39
27_24_2012-11-02,9436.54
27_25_2012-11-02,12136.28
27_26_2012-11-02,14497.87
27_27_2012-11-02,2586.45
27_28_2012-11-02,1385.08
27_29_2012-11-02,6633.9
27_30_2012-11-02,4496.84
27_31_2012-11-02,6547.39
27_32_2012-11-02,6806.78
27_33_2012-11-02,7273.05
27_34_2012-11-02,14000.31
27_35_2012-11-02,3700.44
27_36_2012-11-02,2792.99
27_37_2012-11-02,3025.5
27_38_2012-11-02,48654.15
27_40_2012-11-02,60526.93
27_41_2012-11-02,1869.82
27_42_2012-11-02,10184.01
27_44_2012-11-02,4310.85
27_46_2012-11-02,36268.01
27_49_2012-11-02,11492.24
27_50_2012-11-02,2317
27_52_2012-11-02,2448.06
27_54_2012-11-02,8
27_55_2012-11-02,13136.62
27_56_2012-11-02,262.99
27_58_2012-11-02,515
27_59_2012-11-02,336.18
27_60_2012-11-02,114.4
27_67_2012-11-02,5994.38
27_71_2012-11-02,13983.78
27_72_2012-11-02,102159
27_74_2012-11-02,22060.02
27_79_2012-11-02,32005.21
27_80_2012-11-02,27249.84
27_81_2012-11-02,28777.23
27_82_2012-11-02,32167.24
27_83_2012-11-02,7558.65
27_85_2012-11-02,2940.93
27_87_2012-11-02,14825.67
27_90_2012-11-02,82235.8
27_91_2012-11-02,60587.59
27_92_2012-11-02,106479.586
27_93_2012-11-02,41027.14
27_94_2012-11-02,52697.95
27_95_2012-11-02,106479.586
27_96_2012-11-02,16906.95
27_97_2012-11-02,16815.82
27_98_2012-11-02,12722.92
27_99_2012-11-02,220
27_1_2012-11-09,25813.03
27_2_2012-11-09,74994.24
27_3_2012-11-09,11049.41
27_4_2012-11-09,46070.89
27_5_2012-11-09,32580.1
27_6_2012-11-09,5338.68
27_7_2012-11-09,31070.98
27_8_2012-11-09,48721.39
27_9_2012-11-09,21525.19
27_10_2012-11-09,33511.6
27_11_2012-11-09,28385.34
27_12_2012-11-09,2835.34
27_13_2012-11-09,51131.77
27_14_2012-11-09,24734.81
27_16_2012-11-09,7805.17
27_17_2012-11-09,20203.12
27_18_2012-11-09,22038.77
27_19_2012-11-09,2256.3
27_20_2012-11-09,8998.77
27_21_2012-11-09,5762.03
27_22_2012-11-09,20433.44
27_23_2012-11-09,51533.96
27_24_2012-11-09,14807.87
27_25_2012-11-09,13445.79
27_26_2012-11-09,16138.96
27_27_2012-11-09,2678.91
27_28_2012-11-09,1458.77
27_29_2012-11-09,7915.24
27_30_2012-11-09,4390.36
27_31_2012-11-09,2935.08
27_32_2012-11-09,6806.78
27_33_2012-11-09,6944.57
27_34_2012-11-09,16831.64
27_35_2012-11-09,3700.44
27_36_2012-11-09,3213.85
27_37_2012-11-09,3025.5
27_38_2012-11-09,48654.15
27_40_2012-11-09,69380.97
27_41_2012-11-09,3988.22
27_42_2012-11-09,10184.01
27_44_2012-11-09,4406.26
27_46_2012-11-09,37986.41
27_49_2012-11-09,11492.24
27_50_2012-11-09,1822
27_52_2012-11-09,1726.98
27_54_2012-11-09,5
27_55_2012-11-09,41667.73
27_56_2012-11-09,262.99
27_58_2012-11-09,1800
27_59_2012-11-09,327.88
27_60_2012-11-09,36
27_67_2012-11-09,8648.33
27_71_2012-11-09,12002.26
27_72_2012-11-09,102159
27_74_2012-11-09,23144.44
27_79_2012-11-09,35981.55
27_80_2012-11-09,27249.84
27_81_2012-11-09,28777.23
27_82_2012-11-09,41664.82
27_83_2012-11-09,10023.96
27_85_2012-11-09,2381.26
27_87_2012-11-09,16652.63
27_90_2012-11-09,92986.41
27_91_2012-11-09,72004.87
27_92_2012-11-09,106479.586
27_93_2012-11-09,56186.88
27_94_2012-11-09,57756.49
27_95_2012-11-09,106479.586
27_96_2012-11-09,15203.42
27_97_2012-11-09,17434.16
27_98_2012-11-09,12722.92
27_99_2012-11-09,5
27_1_2012-11-16,25658.78
27_2_2012-11-16,72730.72
27_3_2012-11-16,12195.09
27_4_2012-11-16,46070.89
27_5_2012-11-16,32580.1
27_6_2012-11-16,4918.85
27_7_2012-11-16,44266.03
27_8_2012-11-16,48721.39
27_9_2012-11-16,20318.52
27_10_2012-11-16,33511.6
27_11_2012-11-16,28385.34
27_12_2012-11-16,4503.43
27_13_2012-11-16,49367
27_14_2012-11-16,24734.81
27_16_2012-11-16,7805.17
27_17_2012-11-16,20203.12
27_18_2012-11-16,22038.77
27_19_2012-11-16,1985.16
27_20_2012-11-16,8998.77
27_21_2012-11-16,5762.03
27_22_2012-11-16,35074.89
27_23_2012-11-16,38854.8
27_24_2012-11-16,7818.36
27_25_2012-11-16,13445.79
27_26_2012-11-16,13347.01
27_27_2012-11-16,2678.91
27_28_2012-11-16,1194.46
27_29_2012-11-16,7915.24
27_30_2012-11-16,5146.96
27_31_2012-11-16,3160.13
27_32_2012-11-16,6806.78
27_33_2012-11-16,6979.9
27_34_2012-11-16,14199.15
27_35_2012-11-16,3612.99
27_36_2012-11-16,2439.32
27_37_2012-11-16,2424.98
27_38_2012-11-16,48654.15
27_40_2012-11-16,68285.59
27_41_2012-11-16,2345.37
27_42_2012-11-16,9707.81
27_44_2012-11-16,4406.26
27_46_2012-11-16,36268.01
27_49_2012-11-16,12130.78
27_50_2012-11-16,2268
27_52_2012-11-16,2545.07
27_54_2012-11-16,39.5
27_55_2012-11-16,41667.73
27_56_2012-11-16,266.49
27_58_2012-11-16,1800
27_59_2012-11-16,616.85
27_60_2012-11-16,36
27_67_2012-11-16,8389.94
27_71_2012-11-16,13133.99
27_72_2012-11-16,102159
27_74_2012-11-16,23144.44
27_79_2012-11-16,39247.83
27_80_2012-11-16,27249.84
27_81_2012-11-16,29587.14
27_82_2012-11-16,24167.72
27_83_2012-11-16,9577.56
27_85_2012-11-16,4218.33
27_87_2012-11-16,17356.23
27_90_2012-11-16,99560.45
27_91_2012-11-16,69950.04
27_92_2012-11-16,106479.586
27_93_2012-11-16,56186.88
27_94_2012-11-16,57756.49
27_95_2012-11-16,106479.586
27_96_2012-11-16,15128.86
27_97_2012-11-16,17434.16
27_98_2012-11-16,11034.39
27_99_2012-11-16,5
27_1_2012-11-23,29663.42
27_2_2012-11-23,106479.586
27_3_2012-11-23,16084.25
27_4_2012-11-23,53591.31
27_5_2012-11-23,95413.56
27_6_2012-11-23,19930.34
27_7_2012-11-23,79878.88
27_8_2012-11-23,58165.72
27_9_2012-11-23,36008.22
27_10_2012-11-23,33511.6
27_11_2012-11-23,28385.34
27_12_2012-11-23,3498.8
27_13_2012-11-23,50826.77
27_14_2012-11-23,76764.84
27_16_2012-11-23,7805.17
27_17_2012-11-23,29372.03
27_18_2012-11-23,25727.51
27_19_2012-11-23,1985.16
27_20_2012-11-23,10458.63
27_21_2012-11-23,8529.29
27_22_2012-11-23,26010.1
27_23_2012-11-23,43551.12
27_24_2012-11-23,14302.69
27_25_2012-11-23,13445.79
27_26_2012-11-23,17546.67
27_27_2012-11-23,3997.69
27_28_2012-11-23,1605.49
27_29_2012-11-23,12931.03
27_30_2012-11-23,4711.04
27_31_2012-11-23,4318.83
27_32_2012-11-23,11580.03
27_33_2012-11-23,15711.01
27_34_2012-11-23,14568
27_35_2012-11-23,3673.19
27_36_2012-11-23,3213.85
27_37_2012-11-23,2424.98
27_38_2012-11-23,27986.68
27_40_2012-11-23,70279.89
27_41_2012-11-23,1279.62
27_42_2012-11-23,9707.81
27_44_2012-11-23,10135.43
27_46_2012-11-23,32906.57
27_49_2012-11-23,12130.78
27_50_2012-11-23,1896
27_52_2012-11-23,4437
27_54_2012-11-23,14.88
27_55_2012-11-23,45841.8
27_56_2012-11-23,1112.89
